Nombre,Activa,Condiciones,Destino,Dificultad,Duración,Días de salida,Fuente sheet,Horario,Incluye,Link EN,Link ES,Link PT,Moneda,NETO,Notas,Observaciones,Política menores,Precio menor,Proveedor,Ref. verificación,Tarifario web,Tipo,Validez desde,Validez hasta,photo_url,Categoría paquete
Full Day Calafate IN + OUT + PASARELAS HASTA 6 PAX PRIVADO (MIGUEL FTE),Yes,,Calafate,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1ESaRzxgiPoK1OYqikDfEfMnEvyKYohbs?usp=sharing,https://drive.google.com/drive/folders/1EkqSxYGpXhxo2hTd5_Fca547hgLQyQFA?usp=sharing,https://drive.google.com/drive/folders/1r3EFFztnl9lUuz08kHtDoEV0sr6kXigW?usp=sharing,ARS,"450,000",NO HAY POLITICA DE MENORES,Vehiculo Mercedes Vito /Adicional Navegacion Safari Nautico Cara Sur $ 64.000 o Cara Norte $ 72.000 por pax,No aplica,,TIEMPO LIBRE,CALAFATE > TIEMPO LIBRE > Full Day Calafate IN + OUT + PASARELAS HASTA 6 PAX PRIVADO (MIGUEL FTE) | Hasta nuevo aviso,https://tarifario.tiempolibre.tur.ar/tarifario/scaram_maderoviagens/,Excursión regular,,"December 31, 2026","https://loremflickr.com/600/375/calafate,patagonia,argentina,tour,travel,outdoor/all?lock=60884",Base
Glaciar Perito Moreno (Pasarelas) - DIARIO (TIEMPO LIBRE),Yes,,Calafate,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1ESaRzxgiPoK1OYqikDfEfMnEvyKYohbs?usp=sharing,https://drive.google.com/drive/folders/1EkqSxYGpXhxo2hTd5_Fca547hgLQyQFA?usp=sharing,https://drive.google.com/drive/folders/1r3EFFztnl9lUuz08kHtDoEV0sr6kXigW?usp=sharing,ARS,"74,000",\> Menores: De 03 a 11 años abonan el 60%,\> Frecuencia y Horarios: – Del 08-04 al 30-09: Diario. De 09.00 a 17.00 hs. – Del 01-10 al 07-04: Diario. De 07.30 a 16.00 hs,Precio especial,,TIEMPO LIBRE,CALAFATE > TIEMPO LIBRE > Glaciar Perito Moreno (Pasarelas) - DIARIO (TIEMPO LIBRE) | 01-05-26 al 30-09-26,https://tarifario.tiempolibre.tur.ar/tarifario/scaram_maderoviagens/,Excursión regular,"May 1, 2026","September 30, 2026","https://loremflickr.com/600/375/calafate,patagonia,argentina,glacier,ice,patagonia/all?lock=89858",Base
El Chaltén con Miradores y almuerzo (PINGUINOS),Yes,,Calafate,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1ESaRzxgiPoK1OYqikDfEfMnEvyKYohbs?usp=sharing,https://drive.google.com/drive/folders/1EkqSxYGpXhxo2hTd5_Fca547hgLQyQFA?usp=sharing,https://drive.google.com/drive/folders/1r3EFFztnl9lUuz08kHtDoEV0sr6kXigW?usp=sharing,ARS,"114,750",Menores (De 03 a 14 años) $ 91.800,\> Frecuencia y Horarios: – Del 08-04 al 30-09: Diario. De 09.00 a 17.00 hs. – Del 01-10 al 07-04: Diario. De 07.30 a 16.00 hs,Precio especial,"91,800",TIEMPO LIBRE,CALAFATE > TIEMPO LIBRE > El Chaltén con Miradores y almuerzo (PINGUINOS) | Hasta el 31/8/26,https://tarifario.tiempolibre.tur.ar/tarifario/scaram_maderoviagens/,Excursión regular,,"August 31, 2026","https://loremflickr.com/600/375/calafate,patagonia,argentina,tour,travel,outdoor/all?lock=67950",Upsell
El Chaltén con Miradores y almuerzo (TIEMPO LIBRE),Yes,,Calafate,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1ESaRzxgiPoK1OYqikDfEfMnEvyKYohbs?usp=sharing,https://drive.google.com/drive/folders/1EkqSxYGpXhxo2hTd5_Fca547hgLQyQFA?usp=sharing,https://drive.google.com/drive/folders/1r3EFFztnl9lUuz08kHtDoEV0sr6kXigW?usp=sharing,ARS,"134,671",Menores (De 03 a 11 años) $ 109177,\> Frecuencia y Horarios: – Del 08-04 al 30-09: Diario. De 09.00 a 17.00 hs. – Del 01-10 al 07-04: Diario. De 07.30 a 16.00 hs,Precio especial,"109,177",TIEMPO LIBRE,CALAFATE > TIEMPO LIBRE > El Chaltén con Miradores y almuerzo (TIEMPO LIBRE) | 01-10-26 al 31-03-27,https://tarifario.tiempolibre.tur.ar/tarifario/scaram_maderoviagens/,Excursión regular,"October 1, 2026","March 31, 2027","https://loremflickr.com/600/375/calafate,patagonia,argentina,tour,travel,outdoor/all?lock=27430",Upsell
Torres del Paine Full Day (PINGUINOS),Yes,,Calafate,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1ESaRzxgiPoK1OYqikDfEfMnEvyKYohbs?usp=sharing,https://drive.google.com/drive/folders/1EkqSxYGpXhxo2hTd5_Fca547hgLQyQFA?usp=sharing,https://drive.google.com/drive/folders/1r3EFFztnl9lUuz08kHtDoEV0sr6kXigW?usp=sharing,ARS,"225,000",\> Menores: De 00 a 11 años abonan $ 188.000 (Sólo en excursión inicio y fin en El Calafate).,DETALLES EN NOTAS,Precio especial,"188,000",TIEMPO LIBRE,CALAFATE > TIEMPO LIBRE > Torres del Paine Full Day (PINGUINOS) | Hasta el 31-12-26,https://tarifario.tiempolibre.tur.ar/tarifario/scaram_maderoviagens/,Excursión regular,,"December 31, 2026","https://loremflickr.com/600/375/calafate,patagonia,argentina,tour,travel,outdoor/all?lock=28908",Upsell
Excursion Nativo Experience Con Traslados (TIEMPO LIBRE),Yes,,Calafate,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1ESaRzxgiPoK1OYqikDfEfMnEvyKYohbs?usp=sharing,https://drive.google.com/drive/folders/1EkqSxYGpXhxo2hTd5_Fca547hgLQyQFA?usp=sharing,https://drive.google.com/drive/folders/1r3EFFztnl9lUuz08kHtDoEV0sr6kXigW?usp=sharing,ARS,"141,177",Menores (De 03 a 12 años) abonan $ 88236,-\> Frecuencia y Horarios: Desde 01-10 al 28-02. Diario. Salidas: 19.00 hs con cena u 11.30 hs con almuerzo. Duración: 03 hs.,Precio especial,"88,236",TIEMPO LIBRE,CALAFATE > TIEMPO LIBRE > Excursion Nativo Experience Con Traslados (TIEMPO LIBRE) | 01-09-25 al 31-08-26,https://tarifario.tiempolibre.tur.ar/tarifario/scaram_maderoviagens/,Excursión regular,"September 1, 2025","August 31, 2026","https://loremflickr.com/600/375/calafate,patagonia,argentina,tour,travel,outdoor/all?lock=504",Upsell
Excursion Nativo Experience Con Traslados (TIEMPO LIBRE),Yes,,Calafate,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1ESaRzxgiPoK1OYqikDfEfMnEvyKYohbs?usp=sharing,https://drive.google.com/drive/folders/1EkqSxYGpXhxo2hTd5_Fca547hgLQyQFA?usp=sharing,https://drive.google.com/drive/folders/1r3EFFztnl9lUuz08kHtDoEV0sr6kXigW?usp=sharing,ARS,"169,412",Menores (De 03 a 12 años) abonan $ 105883,-\> Frecuencia y Horarios: Desde 01-10 al 28-02. Diario. Salidas: 19.00 hs con cena u 11.30 hs con almuerzo. Duración: 03 hs.,Precio especial,"105,883",TIEMPO LIBRE,CALAFATE > TIEMPO LIBRE > Excursion Nativo Experience Con Traslados (TIEMPO LIBRE) | 01-09-26 al 31-12-26,https://tarifario.tiempolibre.tur.ar/tarifario/scaram_maderoviagens/,Excursión regular,"September 1, 2026","December 31, 2026","https://loremflickr.com/600/375/calafate,patagonia,argentina,tour,travel,outdoor/all?lock=26161",Upsell
TODOS LOS GLACIARES STANDARD C/ TRASLADOS (MYLITTLE) DIAS PARES,Yes,,Calafate,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1ESaRzxgiPoK1OYqikDfEfMnEvyKYohbs?usp=sharing,https://drive.google.com/drive/folders/1EkqSxYGpXhxo2hTd5_Fca547hgLQyQFA?usp=sharing,https://drive.google.com/drive/folders/1r3EFFztnl9lUuz08kHtDoEV0sr6kXigW?usp=sharing,ARS,"275,000",MENORES DE 6 A 16 AÑOS ABONAN $250.000,NO INCLUYE ENTRADA AL PARQUE NACIONAL,Precio especial,"250,000",TIEMPO LIBRE,CALAFATE > TIEMPO LIBRE > TODOS LOS GLACIARES STANDARD C/ TRASLADOS (MYLITTLE) DIAS PARES | ABRIL A SEPTIEMBRE 2026,https://tarifario.tiempolibre.tur.ar/tarifario/scaram_maderoviagens/,Excursión regular,"April 1, 2026","June 30, 2026","https://loremflickr.com/600/375/calafate,patagonia,argentina,tour,travel,outdoor/all?lock=73491",Upsell
TODOS LOS GLACIARES C/ TRASLADOS Y ALMUERZO (MY LITTLE) DIAS PARES,Yes,,Calafate,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1ESaRzxgiPoK1OYqikDfEfMnEvyKYohbs?usp=sharing,https://drive.google.com/drive/folders/1EkqSxYGpXhxo2hTd5_Fca547hgLQyQFA?usp=sharing,https://drive.google.com/drive/folders/1r3EFFztnl9lUuz08kHtDoEV0sr6kXigW?usp=sharing,ARS,"327,000",MENORES DE 6 A 16 AÑOS ABONAN $300.000 / MENORES 3 A 5 $ 110.000,NO INCLUYE ENTRADA AL PARQUE NACIONAL,Precio especial,"300,000",TIEMPO LIBRE,CALAFATE > TIEMPO LIBRE > TODOS LOS GLACIARES C/ TRASLADOS Y ALMUERZO (MY LITTLE) DIAS PARES | ABRIL A SEPTIEMBRE 2026,https://tarifario.tiempolibre.tur.ar/tarifario/scaram_maderoviagens/,Excursión regular,"April 1, 2026","June 30, 2026","https://loremflickr.com/600/375/calafate,patagonia,argentina,tour,travel,outdoor/all?lock=85835",Upsell
TODOS LOS GLACIARES C/ TRASLADOS CAPTAINS CLUB (MY LITTLE) DIAS PARES,Yes,,Calafate,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1ESaRzxgiPoK1OYqikDfEfMnEvyKYohbs?usp=sharing,https://drive.google.com/drive/folders/1EkqSxYGpXhxo2hTd5_Fca547hgLQyQFA?usp=sharing,https://drive.google.com/drive/folders/1r3EFFztnl9lUuz08kHtDoEV0sr6kXigW?usp=sharing,ARS,"461,000",MENORES DE 6 A 16 AÑOS ABONAN $406.000 / MENORES 3 A 5 $ 240.000,NO INCLUYE ENTRADA AL PARQUE NACIONAL,Precio especial,"406,000",TIEMPO LIBRE,CALAFATE > TIEMPO LIBRE > TODOS LOS GLACIARES C/ TRASLADOS CAPTAINS CLUB (MY LITTLE) DIAS PARES | ABRIL A SEPTIEMBRE 2026,https://tarifario.tiempolibre.tur.ar/tarifario/scaram_maderoviagens/,Excursión regular,"April 1, 2026","June 30, 2026","https://loremflickr.com/600/375/calafate,patagonia,argentina,tour,travel,outdoor/all?lock=19587",Upsell
PQT USHP01 TRF IN + OUT + Exc Parque Nacional Tierra del Fuego ( TIEMPO LIBRE),Yes,,Ushuaia,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1kODN0xL39Nq8Wtxq1SbU5cHMfazoFe9K?usp=sharing,https://drive.google.com/drive/folders/1TtMl2IIU69rWqCJTwghk8_u_Wf5Hp3pZ?usp=sharing,https://drive.google.com/drive/folders/1FJtKj65652l0gMUhCvdcW_SnYhUJrJTk?usp=sharing,ARS,"80,500",\> Menores: De 03 a 11 años abonan el 60%.,"\> De 72 hs a 48 hs, 25% de penalidad. De 48 hs a 24 hs, 50% de penalidad. Dentro de las 24 hs, 100% de penalidad",Precio especial,,TIEMPO LIBRE,USHUAIA > TIEMPO LIBRE > PQT USHP01 TRF IN + OUT + Exc Parque Nacional Tierra del Fuego ( TIEMPO LIBRE) | 01-05-26 al 30-09-26,https://tarifario.tiempolibre.tur.ar/tarifario/scaram_maderoviagens/,Excursión regular,"June 1, 2026","June 30, 2026","https://loremflickr.com/600/375/ushuaia,patagonia,argentina,beagle,tour,travel,outdoor/all?lock=41709",Base
PQT USHP01 TRF IN + OUT + Exc Parque Nacional Tierra del Fuego ( TIEMPO LIBRE),Yes,,Ushuaia,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1kODN0xL39Nq8Wtxq1SbU5cHMfazoFe9K?usp=sharing,https://drive.google.com/drive/folders/1TtMl2IIU69rWqCJTwghk8_u_Wf5Hp3pZ?usp=sharing,https://drive.google.com/drive/folders/1FJtKj65652l0gMUhCvdcW_SnYhUJrJTk?usp=sharing,ARS,"122,000",\> Menores: De 03 a 11 años abonan el 60%.,"\> De 72 hs a 48 hs, 25% de penalidad. De 48 hs a 24 hs, 50% de penalidad. Dentro de las 24 hs, 100% de penalidad",Precio especial,,TIEMPO LIBRE,USHUAIA > TIEMPO LIBRE > PQT USHP01 TRF IN + OUT + Exc Parque Nacional Tierra del Fuego ( TIEMPO LIBRE) | 01-10-26 al 31-12-26,https://tarifario.tiempolibre.tur.ar/tarifario/scaram_maderoviagens/,Excursión regular,"October 1, 2026","December 31, 2026","https://loremflickr.com/600/375/ushuaia,patagonia,argentina,beagle,tour,travel,outdoor/all?lock=33183",Base
Transfer In/Out - POR PERSONA - POR TRAMO (TIEMPO LIBRE),Yes,,Ushuaia,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1kODN0xL39Nq8Wtxq1SbU5cHMfazoFe9K?usp=sharing,https://drive.google.com/drive/folders/1TtMl2IIU69rWqCJTwghk8_u_Wf5Hp3pZ?usp=sharing,https://drive.google.com/drive/folders/1FJtKj65652l0gMUhCvdcW_SnYhUJrJTk?usp=sharing,ARS,"8,500",➢ Menores: De 03 a 11 años abonan el 60%.,"\> De 72 hs a 48 hs, 25% de penalidad. De 48 hs a 24 hs, 50% de penalidad. Dentro de las 24 hs, 100% de penalidad",Precio especial,,TIEMPO LIBRE,USHUAIA > TIEMPO LIBRE > Transfer In/Out - POR PERSONA - POR TRAMO (TIEMPO LIBRE) | 01-05-26 al 30-09-26,https://tarifario.tiempolibre.tur.ar/tarifario/scaram_maderoviagens/,Excursión regular,"May 1, 2026","September 30, 2026","https://loremflickr.com/600/375/ushuaia,patagonia,argentina,beagle,transport,road,landscape/all?lock=51418",Adicional
Transfer In/Out - POR PERSONA - POR TRAMO (TIEMPO LIBRE),Yes,,Ushuaia,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1kODN0xL39Nq8Wtxq1SbU5cHMfazoFe9K?usp=sharing,https://drive.google.com/drive/folders/1TtMl2IIU69rWqCJTwghk8_u_Wf5Hp3pZ?usp=sharing,https://drive.google.com/drive/folders/1FJtKj65652l0gMUhCvdcW_SnYhUJrJTk?usp=sharing,ARS,"10,000",➢ Menores: De 03 a 11 años abonan el 60%.,"\> De 72 hs a 48 hs, 25% de penalidad. De 48 hs a 24 hs, 50% de penalidad. Dentro de las 24 hs, 100% de penalidad",Precio especial,,TIEMPO LIBRE,USHUAIA > TIEMPO LIBRE > Transfer In/Out - POR PERSONA - POR TRAMO (TIEMPO LIBRE) | 01-10-26 al 31-12-26,https://tarifario.tiempolibre.tur.ar/tarifario/scaram_maderoviagens/,Excursión regular,"October 1, 2026","December 31, 2026","https://loremflickr.com/600/375/ushuaia,patagonia,argentina,beagle,transport,road,landscape/all?lock=7634",Adicional
Parque Nacional Tierra del Fuego (TIEMPO LIBRE),Yes,,Ushuaia,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,Diario. De 07.00 hs/08.00 hs a 13.00 hs.,,https://drive.google.com/drive/folders/1kODN0xL39Nq8Wtxq1SbU5cHMfazoFe9K?usp=sharing,https://drive.google.com/drive/folders/1TtMl2IIU69rWqCJTwghk8_u_Wf5Hp3pZ?usp=sharing,https://drive.google.com/drive/folders/1FJtKj65652l0gMUhCvdcW_SnYhUJrJTk?usp=sharing,ARS,"67,500",\> Menores: De 03 a 11 años abonan el 60%.,"\> De 72 hs a 48 hs, 25% de penalidad. De 48 hs a 24 hs, 50% de penalidad. Dentro de las 24 hs, 100% de penalidad",Precio especial,,TIEMPO LIBRE,USHUAIA > TIEMPO LIBRE > Parque Nacional Tierra del Fuego (TIEMPO LIBRE) | 01-05-26 al 30-09-26,https://tarifario.tiempolibre.tur.ar/tarifario/scaram_maderoviagens/,Excursión regular,"June 1, 2026","June 30, 2026","https://loremflickr.com/600/375/ushuaia,patagonia,argentina,beagle,tour,travel,outdoor/all?lock=71403",Base
Parque Nacional Tierra del Fuego (TIEMPO LIBRE),Yes,,Ushuaia,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,Diario. De 07.00 hs/08.00 hs a 13.00 hs.,,https://drive.google.com/drive/folders/1kODN0xL39Nq8Wtxq1SbU5cHMfazoFe9K?usp=sharing,https://drive.google.com/drive/folders/1TtMl2IIU69rWqCJTwghk8_u_Wf5Hp3pZ?usp=sharing,https://drive.google.com/drive/folders/1FJtKj65652l0gMUhCvdcW_SnYhUJrJTk?usp=sharing,ARS,"108,000",\> Menores: De 03 a 11 años abonan el 60%.,"\> De 72 hs a 48 hs, 25% de penalidad. De 48 hs a 24 hs, 50% de penalidad. Dentro de las 24 hs, 100% de penalidad",Precio especial,,TIEMPO LIBRE,USHUAIA > TIEMPO LIBRE > Parque Nacional Tierra del Fuego (TIEMPO LIBRE) | 01-10-26 al 31-12-26,https://tarifario.tiempolibre.tur.ar/tarifario/scaram_maderoviagens/,Excursión regular,"October 1, 2026","December 31, 2026","https://loremflickr.com/600/375/ushuaia,patagonia,argentina,beagle,tour,travel,outdoor/all?lock=53493",Base
Tren del Fin del Mundo Turista (se vende unicamente con Parque Nacional Tierra del Fuego) (TIEMPO LIBRE),Yes,,Ushuaia,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,AM 09hs a 10hs / PM 15hs a 16hs,,https://drive.google.com/drive/folders/1kODN0xL39Nq8Wtxq1SbU5cHMfazoFe9K?usp=sharing,https://drive.google.com/drive/folders/1TtMl2IIU69rWqCJTwghk8_u_Wf5Hp3pZ?usp=sharing,https://drive.google.com/drive/folders/1FJtKj65652l0gMUhCvdcW_SnYhUJrJTk?usp=sharing,ARS,"65,000","Menores: De 04 a 12 años abonan el 50% de la tarifa de adulto / \> Infantes: De 00 a 03 años, sin asiento, sin cargo.",Combina con Parque Nacional Tierra del Fuego,Precio especial,,TIEMPO LIBRE,USHUAIA > TIEMPO LIBRE > Tren del Fin del Mundo Turista (se vende unicamente con Parque Nacional Tierra del Fuego) (TIEMPO LIBRE) | 01-01-26 al 30-06-26,https://tarifario.tiempolibre.tur.ar/tarifario/scaram_maderoviagens/,Excursión regular,"January 1, 2026","June 30, 2026","https://loremflickr.com/600/375/ushuaia,patagonia,argentina,beagle,train,railway,landscape/all?lock=80049",Base
Tren del Fin del Mundo Turista (se vende unicamente con Parque Nacional Tierra del Fuego) (TIEMPO LIBRE),Yes,,Ushuaia,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,AM 09hs a 10hs / PM 15hs a 16hs,,https://drive.google.com/drive/folders/1kODN0xL39Nq8Wtxq1SbU5cHMfazoFe9K?usp=sharing,https://drive.google.com/drive/folders/1TtMl2IIU69rWqCJTwghk8_u_Wf5Hp3pZ?usp=sharing,https://drive.google.com/drive/folders/1FJtKj65652l0gMUhCvdcW_SnYhUJrJTk?usp=sharing,ARS,"70,000","Menores: De 04 a 12 años abonan el 50% de la tarifa de adulto / \> Infantes: De 00 a 03 años, sin asiento, sin cargo.",Combina con Parque Nacional Tierra del Fuego,Precio especial,,TIEMPO LIBRE,USHUAIA > TIEMPO LIBRE > Tren del Fin del Mundo Turista (se vende unicamente con Parque Nacional Tierra del Fuego) (TIEMPO LIBRE) | 01-07-26 al 30-09-26,https://tarifario.tiempolibre.tur.ar/tarifario/scaram_maderoviagens/,Excursión regular,"July 1, 2026","September 30, 2026","https://loremflickr.com/600/375/ushuaia,patagonia,argentina,beagle,train,railway,landscape/all?lock=22556",Base
Tren del Fin del Mundo Turista (se vende unicamente con Parque Nacional Tierra del Fuego) (TIEMPO LIBRE),Yes,,Ushuaia,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,AM 09hs a 10hs / PM 15hs a 16hs,,https://drive.google.com/drive/folders/1kODN0xL39Nq8Wtxq1SbU5cHMfazoFe9K?usp=sharing,https://drive.google.com/drive/folders/1TtMl2IIU69rWqCJTwghk8_u_Wf5Hp3pZ?usp=sharing,https://drive.google.com/drive/folders/1FJtKj65652l0gMUhCvdcW_SnYhUJrJTk?usp=sharing,ARS,"80,000","Menores: De 04 a 12 años abonan el 50% de la tarifa de adulto / \> Infantes: De 00 a 03 años, sin asiento, sin cargo.",Combina con Parque Nacional Tierra del Fuego,Precio especial,,TIEMPO LIBRE,USHUAIA > TIEMPO LIBRE > Tren del Fin del Mundo Turista (se vende unicamente con Parque Nacional Tierra del Fuego) (TIEMPO LIBRE) | 01-10-26 al 31-03-27,https://tarifario.tiempolibre.tur.ar/tarifario/scaram_maderoviagens/,Excursión regular,"October 1, 2026","March 31, 2027","https://loremflickr.com/600/375/ushuaia,patagonia,argentina,beagle,train,railway,landscape/all?lock=20185",Base
Tren del Fin del Mundo Premium (se vende unicamente con Parque Nacional Tierra del Fuego) (TIEMPO LIBRE),Yes,,Ushuaia,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,AM 09hs a 10hs / PM 15hs a 16hs,,https://drive.google.com/drive/folders/1kODN0xL39Nq8Wtxq1SbU5cHMfazoFe9K?usp=sharing,https://drive.google.com/drive/folders/1TtMl2IIU69rWqCJTwghk8_u_Wf5Hp3pZ?usp=sharing,https://drive.google.com/drive/folders/1FJtKj65652l0gMUhCvdcW_SnYhUJrJTk?usp=sharing,ARS,"185,000","Menores: De 04 a 12 años abonan el 50% de la tarifa de adulto / \> Infantes: De 00 a 03 años, sin asiento, sin cargo.",Combina con Parque Nacional Tierra del Fuego,Precio especial,,TIEMPO LIBRE,USHUAIA > TIEMPO LIBRE > Tren del Fin del Mundo Premium (se vende unicamente con Parque Nacional Tierra del Fuego) (TIEMPO LIBRE) | 01-01-26 al 30-06-26,https://tarifario.tiempolibre.tur.ar/tarifario/scaram_maderoviagens/,Excursión regular,"January 1, 2026","June 30, 2026","https://loremflickr.com/600/375/ushuaia,patagonia,argentina,beagle,train,railway,landscape/all?lock=25055",Base
Tren del Fin del Mundo Premium (se vende unicamente con Parque Nacional Tierra del Fuego) (TIEMPO LIBRE),Yes,,Ushuaia,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,AM 09hs a 10hs / PM 15hs a 16hs,,https://drive.google.com/drive/folders/1kODN0xL39Nq8Wtxq1SbU5cHMfazoFe9K?usp=sharing,https://drive.google.com/drive/folders/1TtMl2IIU69rWqCJTwghk8_u_Wf5Hp3pZ?usp=sharing,https://drive.google.com/drive/folders/1FJtKj65652l0gMUhCvdcW_SnYhUJrJTk?usp=sharing,ARS,"217,000","Menores: De 04 a 12 años abonan el 50% de la tarifa de adulto / \> Infantes: De 00 a 03 años, sin asiento, sin cargo.",Combina con Parque Nacional Tierra del Fuego,Precio especial,,TIEMPO LIBRE,USHUAIA > TIEMPO LIBRE > Tren del Fin del Mundo Premium (se vende unicamente con Parque Nacional Tierra del Fuego) (TIEMPO LIBRE) | 01-07-26 al 30-09-26,https://tarifario.tiempolibre.tur.ar/tarifario/scaram_maderoviagens/,Excursión regular,"July 1, 2026","September 30, 2026","https://loremflickr.com/600/375/ushuaia,patagonia,argentina,beagle,train,railway,landscape/all?lock=39520",Base
Tren del Fin del Mundo Premium (se vende unicamente con Parque Nacional Tierra del Fuego) (TIEMPO LIBRE),Yes,,Ushuaia,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,AM 09hs a 10hs / PM 15hs a 16hs,,https://drive.google.com/drive/folders/1kODN0xL39Nq8Wtxq1SbU5cHMfazoFe9K?usp=sharing,https://drive.google.com/drive/folders/1TtMl2IIU69rWqCJTwghk8_u_Wf5Hp3pZ?usp=sharing,https://drive.google.com/drive/folders/1FJtKj65652l0gMUhCvdcW_SnYhUJrJTk?usp=sharing,ARS,"250,000","Menores: De 04 a 12 años abonan el 50% de la tarifa de adulto / \> Infantes: De 00 a 03 años, sin asiento, sin cargo.",Combina con Parque Nacional Tierra del Fuego,Precio especial,,TIEMPO LIBRE,USHUAIA > TIEMPO LIBRE > Tren del Fin del Mundo Premium (se vende unicamente con Parque Nacional Tierra del Fuego) (TIEMPO LIBRE) | 01-10-26 al 31-03-27,https://tarifario.tiempolibre.tur.ar/tarifario/scaram_maderoviagens/,Excursión regular,"October 1, 2026","March 31, 2027","https://loremflickr.com/600/375/ushuaia,patagonia,argentina,beagle,train,railway,landscape/all?lock=94540",Base
Navegacion Canal Beagle sin traslados (PINGUINOS EXP),Yes,,Ushuaia,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,AM 9.30HS / PM 15.30HS,,https://drive.google.com/drive/folders/1kODN0xL39Nq8Wtxq1SbU5cHMfazoFe9K?usp=sharing,https://drive.google.com/drive/folders/1TtMl2IIU69rWqCJTwghk8_u_Wf5Hp3pZ?usp=sharing,https://drive.google.com/drive/folders/1FJtKj65652l0gMUhCvdcW_SnYhUJrJTk?usp=sharing,ARS,"85,700",Menores de 4 a 12 abonan abonan el 50% / 0 a 3 no abonan,Incluye tasa portuaria ($ 5200 aprox),Precio especial,,TIEMPO LIBRE,USHUAIA > TIEMPO LIBRE > Navegacion Canal Beagle sin traslados (PINGUINOS EXP) | 01-01-26 al 30-06-26,https://tarifario.tiempolibre.tur.ar/tarifario/scaram_maderoviagens/,Excursión regular,"January 1, 2026","June 30, 2026","https://loremflickr.com/600/375/ushuaia,patagonia,argentina,beagle,lake,boat,landscape/all?lock=39445",Base
